LEcon329_1:1	yellow	JJ(JJ)	yellow
LEcon329_100:1	xxx	UNI(UNI)	

LEcon329_101:1	aha	RE(RE)	aha

LEcon329_102:1	it	PP(PP)	it
LEcon329_102:2	was	VBD(VBD)	be
LEcon329_102:3	played	VVN(VVN)	play
LEcon329_102:4	in	IN(IN)	in
LEcon329_102:5	the	DT(DT)	the
LEcon329_102:6	s_us	NP(NP)	s_us
LEcon329_102:7	yes	RE(RE)	yes

LEcon329_103:1	aha	RE(RE)	aha

LEcon329_104:1	aha	RE(RE)	aha

LEcon329_105:1	and	CC(CC)	and
LEcon329_105:2	it	PP(PP)	it
LEcon329_105:3	was	VBD(VBD)	be
LEcon329_105:4	four	CD(CD)	four
LEcon329_105:5	o'clock	RB(RB)	o'clock
LEcon329_105:6	in	IN(IN)	in
LEcon329_105:7	the	DT(DT)	the
LEcon329_105:8	morning	NN(NN)	morning
LEcon329_105:9	and	CC(CC)	and
LEcon329_105:10	half	NN(NN)	half
LEcon329_105:11	of	IN(IN)	of
LEcon329_105:12	the	DT(DT)	the
LEcon329_105:13	country	NN(NN)	country
LEcon329_105:14	watched	VVD(VVD)	watch
LEcon329_105:15	the	DT(DT)	the
LEcon329_105:16	the	DT(DT)	the
LEcon329_105:17	match	NN(NN)	match

LEcon329_106:1	did	VVD(VVD)	do
LEcon329_106:2	you	PP(PP)	you
LEcon329_106:3	watch	VV(VV)	watch
LEcon329_106:4	it	PP(PP)	it

LEcon329_107:1	oh	UH(UH)	oh
LEcon329_107:2	come	VV(VV)	come
LEcon329_107:3	on	RP(RP)	on
LEcon329_107:4	@@@	LA(LA)	

LEcon329_108:1	no	RE(RE)	no
LEcon329_108:2	really	RB(RB)	really
LEcon329_108:3	_0	PA(PA)	
LEcon329_108:4	@	LA(LA)	
LEcon329_108:5	really	RB(RB)	really
LEcon329_108:6	t-	XX(XX)	
LEcon329_108:7	it	PP(PP)	it
LEcon329_108:8	was	VBD(VBD)	be
LEcon329_108:9	like	IN(IN)	like
LEcon329_108:10	that	DT(DT)	that
LEcon329_108:11	_0	PA(PA)	
LEcon329_108:12	and	CC(CC)	and
LEcon329_108:13	i	PP(PP)	i
LEcon329_108:14	watched	VVD(VVD)	watch
LEcon329_108:15	erm	UH(UH)	erm
LEcon329_108:16	_0	PA(PA)	
LEcon329_108:17	the	DT(DT)	the
LEcon329_108:18	second	JJ(JJ)	second
LEcon329_108:19	half	NN(NN)	half
LEcon329_108:20	okay	RE(RE)	okay

LEcon329_109:1	@@@@	LA(LA)	

LEcon329_110:1	from	IN(IN)	from
LEcon329_110:2	five	CD(CD)	five
LEcon329_110:3	to	IN(IN)	to
LEcon329_110:4	_0	PA(PA)	
LEcon329_110:5	let	VV(VV)	let
LEcon329_110:6	's	PP(PP)	we
LEcon329_110:7	say	VV(VV)	say
LEcon329_110:8	si-	XX(XX)	
LEcon329_110:9	_0	PA(PA)	
LEcon329_110:10	six	CD(CD)	six
LEcon329_110:11	o'clock	RB(RB)	o'clock
LEcon329_110:12	oh	UH(UH)	oh
LEcon329_110:13	i	PP(PP)	i
LEcon329_110:14	don-	XX(XX)	
LEcon329_110:15	and	CC(CC)	and
LEcon329_110:16	i	PP(PP)	i
LEcon329_110:17	do	VVP(VVP)	do
LEcon329_110:18	n't	RB(RB)	not
LEcon329_110:19	wake	VV(VV)	wake
LEcon329_110:20	up	RP(RP)	up
LEcon329_110:21	at	IN(IN)	at
LEcon329_110:22	five	CD(CD)	five
LEcon329_110:23	_0	PA(PA)	

LEcon329_111:1	when	WRB(WRB)	when
LEcon329_111:2	you	PP(PP)	you
LEcon329_111:3	woke	VVD(VVD)	wake
LEcon329_111:4	up	RP(RP)	up
LEcon329_111:5	i	PP(PP)	i
LEcon329_111:6	guess	VVP(VVP)	guess

LEcon329_112:1	@@	LA(LA)	

LEcon329_113:1	it	PP(PP)	it
LEcon329_113:2	was	VBD(VBD)	be
LEcon329_113:3	six	CD(CD)	six
LEcon329_113:4	o'clock	RB(RB)	o'clock
LEcon329_113:5	in	IN(IN)	in
LEcon329_113:6	the	DT(DT)	the
LEcon329_113:7	morning	NN(NN)	morning

LEcon329_114:1	oh	UH(UH)	oh

LEcon329_115:1	and	CC(CC)	and
LEcon329_115:2	we	PP(PP)	we
LEcon329_115:3	won	VVD(VVD)	win
LEcon329_115:4	and	CC(CC)	and
LEcon329_115:5	everyone	NN(NN)	everyone
LEcon329_115:6	went	VVD(VVD)	go
LEcon329_115:7	out	RB(RB)	out
LEcon329_115:8	in	IN(IN)	in
LEcon329_115:9	the	DT(DT)	the
LEcon329_115:10	street	NN(NN)	street
LEcon329_115:11	with	IN(IN)	with
LEcon329_115:12	cars	NNS(NNS)	car
LEcon329_115:13	with	IN(IN)	with
LEcon329_115:14	sirens	NNS(NNS)	siren
LEcon329_115:15	out	RB(RB)	out
LEcon329_115:16	celebrating	VVG(VVG)	celebrate
LEcon329_115:17	it	PP(PP)	it
LEcon329_115:18	was	VBD(VBD)	be
LEcon329_115:19	_0	PA(PA)	

LEcon329_116:1	oh	UH(UH)	oh

LEcon329_117:1	celebrating	VVG(VVG)	celebrate

LEcon329_118:1	crazy	JJ(JJ)	crazy
LEcon329_118:2	really	RB(RB)	really
LEcon329_118:3	_0	PA(PA)	
LEcon329_118:4	like	DM(DM)	like
LEcon329_118:5	everyone	NN(NN)	everyone
LEcon329_118:6	@	LA(LA)	

LEcon329_119:1	xxx	UNI(UNI)	

LEcon329_120:1	pretty	RB(RB)	pretty
LEcon329_120:2	much	JJ(JJ)	much
LEcon329_120:3	like	DM(DM)	like
LEcon329_120:4	f_valetta	FW(FW)	
LEcon329_120:5	then	RB(RB)	then
LEcon329_120:6	yesterday	RB(RB)	yesterday
LEcon329_120:7	@@	LA(LA)	

LEcon329_121:1	yes	RE(RE)	yes
LEcon329_121:2	yes	RE(RE)	yes
LEcon329_121:3	yes	RE(RE)	yes

LEcon329_122:1	exactly	RB(RB)	exactly
LEcon329_122:2	_0	PA(PA)	
LEcon329_122:3	and	CC(CC)	and
LEcon329_122:4	there	EX(EX)	there
LEcon329_122:5	was	VBD(VBD)	be
LEcon329_122:6	one	CD(CD)	one
LEcon329_122:7	case	NN(NN)	case
LEcon329_122:8	_0	PA(PA)	
LEcon329_122:9	er	UH(UH)	er
LEcon329_122:10	some	DT(DT)	some
LEcon329_122:11	guy	NN(NN)	guy
LEcon329_122:12	was	VBD(VBD)	be
LEcon329_122:13	so	RB(RB)	so
LEcon329_122:14	so	RB(RB)	so
LEcon329_122:15	happy	JJ(JJ)	happy
LEcon329_122:16	_0	PA(PA)	
LEcon329_122:17	he	PP(PP)	he
LEcon329_122:18	jumped	VVD(VVD)	jump
LEcon329_122:19	from	IN(IN)	from
LEcon329_122:20	the	DT(DT)	the
LEcon329_122:21	window	NN(NN)	window
LEcon329_122:22	_0	PA(PA)	
LEcon329_122:23	on	IN(IN)	on
LEcon329_122:24	the	DT(DT)	the
LEcon329_122:25	street	NN(NN)	street
LEcon329_122:26	_0	PA(PA)	
LEcon329_122:27	and	CC(CC)	and
LEcon329_122:28	broke	VVD(VVD)	break
LEcon329_122:29	both	DT(DT)	both
LEcon329_122:30	legs	NNS(NNS)	leg
LEcon329_122:31	@@@	LA(LA)	
LEcon329_122:32	hh	BR(BR)	
LEcon329_122:33	can	MD(MD)	can
LEcon329_122:34	you	PP(PP)	you
LEcon329_122:35	imagine	VV(VV)	imagine
LEcon329_122:36	@	LA(LA)	
LEcon329_122:37	yes	RE(RE)	yes
LEcon329_122:38	_0	PA(PA)	

LEcon329_123:1	oh	UH(UH)	oh
LEcon329_123:2	my	FI(FI)	i
LEcon329_123:3	god	FI(FI)	god

LEcon329_124:1	cos	IN(IN)	cos
LEcon329_124:2	they	PP(PP)	they
LEcon329_124:3	won	VVD(VVD)	win

LEcon329_125:1	ah	UH(UH)	ah
LEcon329_125:2	poor	JJ(JJ)	poor
LEcon329_125:3	thing	NN(NN)	thing

LEcon329_126:1	look	VV(VV)	look
LEcon329_126:2	at	IN(IN)	at
LEcon329_126:3	this	DT(DT)	this
LEcon329_126:4	house	NN(NN)	house

LEcon329_127:1	yeah	RE(RE)	yeah

LEcon329_128:1	a_[S3]	NP(NP)	
LEcon329_128:2	look	DM(DM)/VVP(VVP)	look

LEcon329_129:1	yeah	RE(RE)	yeah
LEcon329_129:2	_0	PA(PA)	

LEcon329_130:1	what	WP(WP)	what
LEcon329_130:2	about	IN(IN)	about
LEcon329_130:3	this	DT(DT)	this
LEcon329_130:4	house	NN(NN)	house

LEcon329_131:1	it	PP(PP)	it
LEcon329_131:2	looks	VVZ(VVZ)	look
LEcon329_131:3	pretty	JJ(JJ)	pretty
LEcon329_131:4	_0	PA(PA)	

LEcon329_132:1	yeah	RE(RE)	yeah

LEcon329_133:1	ah	UH(UH)	ah

LEcon329_134:1	it	PP(PP)	it
LEcon329_134:2	's	VBS(VBS)	be
LEcon329_134:3	great	JJ(JJ)	great

LEcon329_135:1	i	PP(PP)	i
LEcon329_135:2	thought	VVD(VVD)	think
LEcon329_135:3	it	PP(PP)	it
LEcon329_135:4	was	VBD(VBD)	be
LEcon329_135:5	the	DT(DT)	the
LEcon329_135:6	house	NN(NN)	house
LEcon329_135:7	of	IN(IN)	of
LEcon329_135:8	someone	NN(NN)	someone
LEcon329_135:9	important	JJ(JJ)	important
LEcon329_135:10	you	PP(PP)/PP(DM)	you
LEcon329_135:11	know	VVP(VVP)/VVP(DM)	know

LEcon329_136:1	well	DM(DM)	well
LEcon329_136:2	it	PP(PP)	it
LEcon329_136:3	must	MD(MD)	must
LEcon329_136:4	be	VB(VB)	be
LEcon329_136:5	@@	LA(LA)	

LEcon329_137:1	it	PP(PP)	it
LEcon329_137:2	looks	VVZ(VVZ)	look
LEcon329_137:3	er	UH(UH)	er
LEcon329_137:4	_0	PA(PA)	
LEcon329_137:5	an	DT(DT)	a
LEcon329_137:6	ambassador	NN(NN)	ambassador
LEcon329_137:7	residence	NN(NN)	residence

LEcon329_138:1	i	PP(PP)	i
LEcon329_138:2	was	VBD(VBD)	be
LEcon329_138:3	going	VVG(VVG)	go
LEcon329_138:4	to	TO(TO)	to
LEcon329_138:5	tell	VV(VV)	tell
LEcon329_138:6	you	PP(PP)	you
LEcon329_138:7	it	PP(PP)	it
LEcon329_138:8	looks	VVZ(VVZ)	look
LEcon329_138:9	like	IN(IN)	like
LEcon329_138:10	the	DT(DT)	the
LEcon329_138:11	ambassador	NN(NN)	ambassador
LEcon329_138:12	's	POS(POS)	's
LEcon329_138:13	house	NN(NN)	house
LEcon329_138:14	i	PP(PP)	i
LEcon329_138:15	went	VVD(VVD)	go
LEcon329_138:16	to	IN(IN)	to
LEcon329_138:17	_0	PA(PA)	

LEcon329_139:1	yes	RE(RE)	yes

LEcon329_140:1	but	CC(CC)	but
LEcon329_140:2	i	PP(PP)	i
LEcon329_140:3	do	VVP(VVP)	do
LEcon329_140:4	n't	RB(RB)	not
LEcon329_140:5	think	VV(VV)	think
LEcon329_140:6	it	PP(PP)	it
LEcon329_140:7	's	VBS(VBS)	be
LEcon329_140:8	the	DT(DT)	the
LEcon329_140:9	same	JJ(JJ)	same
LEcon329_140:10	one	NN(NN)	one
LEcon329_140:11	cos	IN(IN)	cos
LEcon329_140:12	i	PP(PP)	i
LEcon329_140:13	xxx	UNI(UNI)	
LEcon329_140:14	from	IN(IN)	from
LEcon329_140:15	here	RB(RB)	here
LEcon329_140:16	_1	PA(PA)	

LEcon329_141:1	look	VV(VV)	look
LEcon329_141:2	this	DT(DT)	this
LEcon329_141:3	is	VBZ(VBZ)	be
LEcon329_141:4	the	DT(DT)	the
LEcon329_141:5	spanish	JJ(JJ)	spanish
LEcon329_141:6	embassy	NN(NN)	embassy
LEcon329_141:7	here	RB(RB)	here
LEcon329_141:8	_2	PA(PA)	

LEcon329_142:1	yes	RE(RE)	yes
LEcon329_142:2	_6	PA(PA)	

LEcon329_143:1	i	PP(PP)	i
LEcon329_143:2	'm	VBP(VBP)	be
LEcon329_143:3	trying	VVG(VVG)	try
LEcon329_143:4	to	TO(TO)	to
LEcon329_143:5	get	VV(VV)	get
LEcon329_143:6	to	IN(IN)	to
LEcon329_143:7	the	DT(DT)	the
LEcon329_143:8	village	NN(NN)	village
LEcon329_143:9	core	NN(NN)	core

LEcon329_144:1	yes	RE(RE)	yes
LEcon329_144:2	yes	RE(RE)	yes
LEcon329_144:3	yes	RE(RE)	yes

LEcon329_145:1	but	CC(CC)	but
LEcon329_145:2	there	EX(EX)	there
LEcon329_145:3	are	VBP(VBP)	be
LEcon329_145:4	so	RB(RB)	so
LEcon329_145:5	many	JJ(JJ)	many
LEcon329_145:6	one-ways	NNS(NNS)	one-way
LEcon329_145:7	i	PP(PP)	i
LEcon329_145:8	'm	VBP(VBP)	be
LEcon329_145:9	sort	RB(RB)	sort
LEcon329_145:10	of	RB(RB)	of
LEcon329_145:11	going	VVG(VVG)	go
LEcon329_145:12	xxx	UNI(UNI)	

LEcon329_146:1	look	VV(VV)	look
LEcon329_146:2	there	EX(EX)	there
LEcon329_146:3	is	VBZ(VBZ)	be
LEcon329_146:4	another	DT(DT)	another
LEcon329_146:5	one-way	NN(NN)	one-way

LEcon329_147:1	take	VV(VV)	take
LEcon329_147:2	your	PP$(PP$)	you
LEcon329_147:3	time	NN(NN)	time

LEcon329_148:1	@@	LA(LA)	
LEcon329_148:2	we	PP(PP)	we
LEcon329_148:3	are	VBP(VBP)	be
LEcon329_148:4	lost	JJ(JJ)	lost

LEcon329_149:1	take	VV(VV)	take
LEcon329_149:2	your	PP$(PP$)	you
LEcon329_149:3	time	NN(NN)	time

LEcon329_150:1	@@	LA(LA)	

LEcon329_151:1	yeah	RE(RE)	yeah
LEcon329_151:2	yeah	RE(RE)	yeah
LEcon329_151:3	yeah	RE(RE)	yeah

LEcon329_152:1	@@	LA(LA)	

LEcon329_153:1	and	CC(CC)	and
LEcon329_153:2	are	VBP(VBP)	be
LEcon329_153:3	you	PP(PP)	you
LEcon329_153:4	watching	VVG(VVG)	watch
LEcon329_153:5	the	DT(DT)	the
LEcon329_153:6	eurovision	NP(NP)	eurovision
LEcon329_153:7	tonight	RB(RB)	tonight

LEcon329_154:1	tonight	RB(RB)	tonight
LEcon329_154:2	xxx	UNI(UNI)	

LEcon329_155:1	yes	RE(RE)	yes
LEcon329_155:2	yes	RE(RE)	yes

LEcon329_156:1	we	PP(PP)	we
LEcon329_156:2	hope	VVP(VVP)	hope
LEcon329_156:3	the	DT(DT)	the
LEcon329_156:4	maltese	NPS(NPS)	maltese
LEcon329_156:5	win	VVP(VVP)	win

LEcon329_157:1	@@@@	LA(LA)	

LEcon329_158:1	it	PP(PP)	it
LEcon329_158:2	's	VBS(VBS)	be
LEcon329_158:3	a	DT(DT)	a
LEcon329_158:4	national	JJ(JJ)	national
LEcon329_158:5	pastime	NN(NN)	pastime

LEcon329_159:1	i	PP(PP)	i
LEcon329_159:2	know	VVP(VVP)	know
LEcon329_159:3	everybody	NN(NN)	everybody
LEcon329_159:4	watches	VVZ(VVZ)	watch
LEcon329_159:5	it	PP(PP)	it
LEcon329_159:6	x	UNI(UNI)	
LEcon329_159:7	you	PP(DM)	you
LEcon329_159:8	know	VVP(DM)	know

LEcon329_160:1	the	DT(DT)	the
LEcon329_160:2	only	JJ(JJ)	only
LEcon329_160:3	thing	NN(NN)	thing
LEcon329_160:4	we	PP(PP)	we
LEcon329_160:5	somehow	RB(RB)	somehow
LEcon329_160:6	do	VVP(VVP)	do
LEcon329_160:7	well	RB(RB)	well

LEcon329_161:1	yes	RE(RE)	yes

LEcon329_162:1	as	IN(IN)	as
LEcon329_162:2	a	DT(DT)	a
LEcon329_162:3	nation	NN(NN)	nation

LEcon329_163:1	no	RE(RE)	no
LEcon329_163:2	but	CC(CC)	but
LEcon329_163:3	this	DT(DT)	this
LEcon329_163:4	ti-	XX(XX)	
LEcon329_163:5	but	CC(CC)	but
LEcon329_163:6	this	DT(DT)	this
LEcon329_163:7	year	NN(NN)	year
LEcon329_163:8	we	PP(PP)	we
LEcon329_163:9	are	VBP(VBP)	be
LEcon329_163:10	not	RB(RB)	not
LEcon329_163:11	going	VVG(VVG)	go
LEcon329_163:12	to	TO(TO)	to
LEcon329_163:13	do	VV(VV)	do
LEcon329_163:14	well	RB(RB)	well
LEcon329_163:15	for	RB(RB)	for
LEcon329_163:16	sure	RB(RB)	sure
LEcon329_163:17	because	IN(IN)	because
LEcon329_163:18	we	PP(PP)	we
LEcon329_163:19	do	VVP(VVP)	do
LEcon329_163:20	n't	RB(RB)	not
LEcon329_163:21	have	VH(VH)	have
LEcon329_163:22	a	DT(DT)	a
LEcon329_163:23	good	JJ(JJ)	good
LEcon329_163:24	song	NN(NN)	song

LEcon329_164:1	we	PP(PP)	we
LEcon329_164:2	are	VBP(VBP)	be
LEcon329_164:3	not	RB(RB)	not
LEcon329_164:4	going	VVG(VVG)	go
LEcon329_164:5	to	TO(TO)	to
LEcon329_164:6	do	VV(VV)	do
LEcon329_164:7	well	RB(RB)	well
LEcon329_164:8	i	PP(PP)	i
LEcon329_164:9	think	VVP(VVP)	think

LEcon329_165:1	aha	RE(RE)	aha

LEcon329_166:1	x	UNI(UNI)	
LEcon329_166:2	xxxxxxx	UNI(UNI)	

LEcon329_167:1	okay	RE(RE)	okay
LEcon329_167:2	_6	PA(PA)	
LEcon329_167:3	wha-	XX(XX)	
LEcon329_167:4	what	WP(WP)	what
LEcon329_167:5	it	PP(PP)	it
LEcon329_167:6	's	VBS(VBS)	be
LEcon329_167:7	called	VVN(VVN)	call
LEcon329_167:8	_0	PA(PA)	

LEcon329_168:1	three	CD(CD)	three
LEcon329_168:2	churches	NNS(NNS)	church
LEcon329_168:3	i	PP(PP)	i
LEcon329_168:4	think	VVP(VVP)	think

LEcon329_169:1	this	DT(DT)	this
LEcon329_169:2	is	VBZ(VBZ)	be
LEcon329_169:3	this	DT(DT)	this
LEcon329_169:4	is	VBZ(VBZ)	be
LEcon329_169:5	the	DT(DT)	the
LEcon329_169:6	f_balzan	FW(FW)	
LEcon329_169:7	here	RB(RB)	here
LEcon329_169:8	this	DT(DT)	this
LEcon329_169:9	is	VBZ(VBZ)	be
LEcon329_169:10	the	DT(DT)	the
LEcon329_169:11	f_balzan	FW(FW)	
LEcon329_169:12	church	NN(NN)	church

LEcon329_170:1	the	DT(DT)	the
LEcon329_170:2	f_balzan	FW(FW)	
LEcon329_170:3	here	RB(RB)	here
LEcon329_170:4	this	DT(DT)	this
LEcon329_170:5	is	VBZ(VBZ)	be
LEcon329_170:6	the	DT(DT)	the
LEcon329_170:7	f_balzan	FW(FW)	
LEcon329_170:8	church	NN(NN)	church
LEcon329_170:9	the	DT(DT)	the
LEcon329_170:10	the	DT(DT)	the

LEcon329_171:1	yes	RE(RE)	yes

LEcon329_172:1	it	PP(PP)	it
LEcon329_172:2	's	VBS(VBS)	be
LEcon329_172:3	quite	RB(RB)	quite
LEcon329_172:4	old	JJ(JJ)	old
LEcon329_172:5	_0	PA(PA)	

LEcon329_173:1	and	CC(CC)	and

LEcon329_174:1	so	DM(DM)	so
LEcon329_174:2	where	WRB(WRB)	where
LEcon329_174:3	is	VBZ(VBZ)	be
LEcon329_174:4	the	DT(DT)	the
LEcon329_174:5	three	CD(CD)	three
LEcon329_174:6	churches	NNS(NNS)	church

LEcon329_175:1	that	DT(DT)	that
LEcon329_175:2	's	VBS(VBS)	be
LEcon329_175:3	right	JJ(JJ)	right
LEcon329_175:4	we	PP(PP)	we
LEcon329_175:5	get	VVP(VVP)	get
LEcon329_175:6	to	IN(IN)	to
LEcon329_175:7	the	DT(DT)	the
LEcon329_175:8	from	IN(IN)	from
LEcon329_175:9	here	RB(RB)	here
LEcon329_175:10	_2	PA(PA)	

LEcon329_176:1	this	DT(DT)	this
LEcon329_176:2	is	VBZ(VBZ)	be
LEcon329_176:3	one	CD(CD)	one
LEcon329_176:4	of	IN(IN)	of
LEcon329_176:5	the	DT(DT)	the
LEcon329_176:6	branches	NNS(NNS)	branch
LEcon329_176:7	that	PRE(PRE)	that
LEcon329_176:8	we	PP(PP)	we
LEcon329_176:9	work	VVP(VVP)	work
LEcon329_176:10	for	IN(IN)	for
LEcon329_176:11	xxx	UNI(UNI)	

LEcon329_177:1	xxxxxxx	UNI(UNI)	

LEcon329_178:1	yes	RE(RE)	yes
LEcon329_178:2	yes	RE(RE)	yes
LEcon329_178:3	_0	PA(PA)	
LEcon329_178:4	i	PP(PP)	i
LEcon329_178:5	know	VVP(VVP)	know
LEcon329_178:6	i	PP(PP)	i
LEcon329_178:7	remember	VVP(VVP)	remember
LEcon329_178:8	every	DT(DT)	every
LEcon329_178:9	time	NN(NN)	time
LEcon329_178:10	i	PP(PP)	i

LEcon329_179:1	@	LA(LA)	

LEcon329_180:1	ah	UH(UH)	ah

LEcon329_181:1	@@@	LA(LA)	

LEcon329_182:1	i	PP(PP)	i
LEcon329_182:2	come	VVP(VVP)	come
LEcon329_182:3	across	IN(IN)	across
LEcon329_182:4	it	PP(PP)	it

LEcon329_183:1	@@	LA(LA)	

LEcon329_184:1	really	RB(RB)	really

LEcon329_185:1	@@	LA(LA)	
LEcon329_185:2	_7	PA(PA)	

LEcon329_186:1	and	CC(CC)	and
LEcon329_186:2	this	DT(DT)	this
LEcon329_186:3	is	VBZ(VBZ)	be
LEcon329_186:4	where	WRB(WRB)	where
LEcon329_186:5	we	PP(PP)	we
LEcon329_186:6	were	VBD(VBD)	be
LEcon329_186:7	is	VBZ(VBZ)	be
LEcon329_186:8	it	PP(PP)	it

LEcon329_187:1	yes	RE(RE)	yes

LEcon329_188:1	the	DT(DT)	the
LEcon329_188:2	xx	UNI(UNI)	

LEcon329_189:1	mhm	RE(RE)	mhm
LEcon329_189:2	_0	PA(PA)	

LEcon329_190:1	we	PP(PP)	we
LEcon329_190:2	are	VBP(VBP)	be
LEcon329_190:3	going	VVG(VVG)	go
LEcon329_190:4	round	RB(RB)	round
LEcon329_190:5	and	CC(CC)	and
LEcon329_190:6	round	NN(NN)	round
LEcon329_190:7	and	CC(CC)	and
LEcon329_190:8	round	NN(NN)	round
LEcon329_190:9	@@@	LA(LA)	

LEcon329_191:1	@@	LA(LA)	

LEcon329_192:1	in	IN(IN)	in
LEcon329_192:2	circles	NNS(NNS)	circle
LEcon329_192:3	_0	PA(PA)	

LEcon329_193:1	so	DM(DM)	so
LEcon329_193:2	we	PP(PP)	we
LEcon329_193:3	'll	MD(MD)	will
LEcon329_193:4	ah	UH(UH)	ah
LEcon329_193:5	well	DM(DM)	well
LEcon329_193:6	yeah	RE(RE)	yeah
LEcon329_193:7	right	DM(DM)	right

LEcon329_194:1	so	DM(DM)	so
LEcon329_194:2	we	PP(PP)	we
LEcon329_194:3	'll	MD(MD)	will
LEcon329_194:4	find	VV(VV)	find
LEcon329_194:5	another	DT(DT)	another

LEcon329_195:1	we	PP(PP)	we
LEcon329_195:2	'll	MD(MD)	will
LEcon329_195:3	try	VV(VV)	try
LEcon329_195:4	another	DT(DT)	another
LEcon329_195:5	road	NN(NN)	road

LEcon329_196:1	xxxxx	UNI(UNI)	

LEcon329_197:1	yes	RE(RE)	yes
LEcon329_197:2	x	UNI(UNI)	
LEcon329_197:3	x	UNI(UNI)	
LEcon329_197:4	x	UNI(UNI)	
LEcon329_197:5	x	UNI(UNI)	
LEcon329_197:6	_0	PA(PA)	
LEcon329_197:7	how	WRB(WRB)	how
LEcon329_197:8	we	PP(PP)	we
LEcon329_197:9	'll	MD(MD)	will
LEcon329_197:10	pass	VV(VV)	pass

LEcon329_198:1	we	PP(PP)	we
LEcon329_198:2	'll	MD(MD)	will
LEcon329_198:3	show	VV(VV)	show
LEcon329_198:4	you	PP(PP)	you
LEcon329_198:5	the	DT(DT)	the
LEcon329_198:6	president	NN(NN)	president
LEcon329_198:7	's	POS(POS)	's
LEcon329_198:8	palace	NN(NN)	palace
LEcon329_198:9	once	RB(RB)	once
LEcon329_198:10	we	PP(PP)	we
LEcon329_198:11	are	VBP(VBP)	be
LEcon329_198:12	here	RB(RB)	here

LEcon329_199:1	oh	UH(UH)	oh

LEcon329_200:1	and	CC(CC)	and
LEcon329_200:2	then	RB(RB)	then
LEcon329_200:3	i	PP(PP)	i
LEcon329_200:4	will	MD(MD)	will
LEcon329_200:5	i	PP(PP)	i
LEcon329_200:6	will	MD(MD)	will
LEcon329_200:7	_0	PA(PA)	

LEcon329_201:1	great	JJ(JJ)	great

LEcon329_202:1	on	IN(IN)	on
LEcon329_202:2	the	DT(DT)	the
LEcon329_202:3	way	NN(NN)	way
LEcon329_202:4	back	RB(RB)	back
LEcon329_202:5	we	PP(PP)	we
LEcon329_202:6	'll	MD(MD)	will
LEcon329_202:7	pass	VV(VV)	pass
LEcon329_202:8	through	IN(IN)	through
LEcon329_202:9	through	IN(IN)	through
LEcon329_202:10	this	DT(DT)	this
LEcon329_202:11	_9	PA(PA)	

LEcon329_203:1	we	PP(PP)	we
LEcon329_203:2	stop	VVP(VVP)	stop

LEcon329_204:1	you	PP(PP)	you
LEcon329_204:2	have	VHP(VHP)	have
LEcon329_204:3	to	TO(TO)	to
LEcon329_204:4	take	VV(VV)	take
LEcon329_204:5	a	DT(DT)	a
LEcon329_204:6	photograph	NN(NN)	photograph
LEcon329_204:7	@@	LA(LA)	

LEcon329_205:1	@@	LA(LA)	

LEcon329_206:1	of	IN(IN)	of
LEcon329_206:2	it	PP(PP)	it
LEcon329_206:3	_2	PA(PA)	

LEcon329_207:1	it	PP(PP)	it
LEcon329_207:2	's	VBS(VBS)	be
LEcon329_207:3	beautiful	JJ(JJ)	beautiful
LEcon329_207:4	and	CC(CC)	and
LEcon329_207:5	it	PP(PP)	it
LEcon329_207:6	's	VHS(VHS)	have
LEcon329_207:7	got	VVN(VVN)	get
LEcon329_207:8	xx	UNI(UNI)	
LEcon329_207:9	when	WRB(WRB)	when
LEcon329_207:10	a_[S4]	NP(NP)	
LEcon329_207:11	was	VBD(VBD)	be
LEcon329_207:12	_0	PA(PA)	

LEcon329_208:1	it	PP(PP)	it
LEcon329_208:2	is	VBZ(VBZ)	be
LEcon329_208:3	it	PP(PP)	it
LEcon329_208:4	's	VBS(VBS)	be
LEcon329_208:5	really	RB(RB)	really
LEcon329_208:6	big	JJ(JJ)	big

LEcon329_209:1	still	RB(RB)	still
LEcon329_209:2	a	DT(DT)	a
LEcon329_209:3	child	NN(NN)	child
LEcon329_209:4	we	PP(PP)	we
LEcon329_209:5	used	VVD(VVD)	use
LEcon329_209:6	to	TO(TO)	to
LEcon329_209:7	take	VV(VV)	take
LEcon329_209:8	_0	PA(PA)	
LEcon329_209:9	to	TO(TO)	to
LEcon329_209:10	come	VV(VV)	come
LEcon329_209:11	here	RB(RB)	here
LEcon329_209:12	and	CC(CC)	and
LEcon329_209:13	walk	VV(VV)	walk
LEcon329_209:14	_0	PA(PA)	
LEcon329_209:15	around	IN(IN)	around
LEcon329_209:16	the	DT(DT)	the
LEcon329_209:17	gardens	NNS(NNS)	garden
LEcon329_209:18	_0	PA(PA)	

LEcon329_210:1	aha	RE(RE)	aha
LEcon329_210:2	_0	PA(PA)	
LEcon329_210:3	and	CC(CC)	and
LEcon329_210:4	what	WP(WP)	what
LEcon329_210:5	's	VBS(VBS)	be
LEcon329_210:6	this	DT(DT)	this
LEcon329_210:7	village	NN(NN)	village
LEcon329_210:8	called	VVN(VVN)	call
LEcon329_210:9	_1	PA(PA)	

LEcon329_211:1	xxxxx	UNI(UNI)	

