EDwgd5_1:1	environment	NN(NN)	environment
EDwgd5_73:4	x	UNI(UNI)	
EDwgd5_73:5	common	JJ(JJ)	common
EDwgd5_73:6	foreign	JJ(JJ)	foreign
EDwgd5_73:7	security	NN(NN)	security
EDwgd5_73:8	policy	NN(NN)	policy
EDwgd5_73:9	_0	PA(PA)	

EDwgd5_74:1	hm	RE(RE)	hm

EDwgd5_75:1	hm	RE(RE)	hm

EDwgd5_76:1	hh	BR(BR)	
EDwgd5_76:2	then	RB(RB)	then
EDwgd5_76:3	goes	VVZ(VVZ)	go
EDwgd5_76:4	political	JJ(JJ)	political
EDwgd5_76:5	dimension	NN(NN)	dimension
EDwgd5_76:6	and	CC(CC)	and
EDwgd5_76:7	enlargement	NN(NN)	enlargement
EDwgd5_76:8	hh	BR(BR)	
EDwgd5_76:9	then	RB(RB)	then
EDwgd5_76:10	environment	NN(NN)	environment
EDwgd5_76:11	_0	PA(PA)	
EDwgd5_76:12	and	CC(CC)	and
EDwgd5_76:13	then	RB(RB)	then
EDwgd5_76:14	er	UH(UH)	er
EDwgd5_76:15	all	PDT(PDT)	all
EDwgd5_76:16	this	DT(DT)	this
EDwgd5_76:17	humanitarian	JJ(JJ)	humanitarian
EDwgd5_76:18	issues	NNS(NNS)	issue
EDwgd5_76:19	_0	PA(PA)	

EDwgd5_77:1	mhm	RE(RE)	mhm

EDwgd5_78:1	hm	RE(RE)	hm

EDwgd5_79:1	that	DT(DT)	that
EDwgd5_79:2	sounds	VVZ(VVZ)	sound
EDwgd5_79:3	good	JJ(JJ)	good
EDwgd5_79:4	_0	PA(PA)	

EDwgd5_80:1	but	CC(CC)	but

EDwgd5_81:1	you	PP(PP)	you
EDwgd5_81:2	have	VHP(VHP)	have
EDwgd5_81:3	to	TO(TO)	to
EDwgd5_81:4	help	VV(VV)	help
EDwgd5_81:5	me	PP(PP)	i
EDwgd5_81:6	in	IN(IN)	in
EDwgd5_81:7	this	DT(DT)	this
EDwgd5_81:8	because	IN(IN)	because
EDwgd5_81:9	i	PP(PP)	i
EDwgd5_81:10	i	PP(PP)	i
EDwgd5_81:11	read	VVD(VVD)	read
EDwgd5_81:12	like	DM(DM)	like
EDwgd5_81:13	_0	PA(PA)	

EDwgd5_82:1	yah	RE(RE)	yah

EDwgd5_83:1	what	WP(WP)	what
EDwgd5_83:2	she	PP(PP)	she
EDwgd5_83:3	_0	PA(PA)	
EDwgd5_83:4	told	VVD(VVD)	tell
EDwgd5_83:5	me	PP(PP)	i
EDwgd5_83:6	to	TO(TO)	to
EDwgd5_83:7	read	VV(VV)	read
EDwgd5_83:8	_0	PA(PA)	

EDwgd5_84:1	mhm	RE(RE)	mhm

EDwgd5_85:1	that	DT(DT)	that
EDwgd5_85:2	_0	PA(PA)	
EDwgd5_85:3	that	DT(DT)	that
EDwgd5_85:4	is	VBZ(VBZ)	be
EDwgd5_85:5	_0	PA(PA)	
EDwgd5_85:6	something	NN(NN)	something
EDwgd5_85:7	about	IN(IN)	about
EDwgd5_85:8	history	NN(NN)	history
EDwgd5_85:9	and	CC(CC)	and
EDwgd5_85:10	_2	PA(PA)	
EDwgd5_85:11	and	CC(CC)	and
EDwgd5_85:12	the	DT(DT)	the
EDwgd5_85:13	major	JJ(JJ)	major
EDwgd5_85:14	task	NN(NN)	task
EDwgd5_85:15	they	PP(PP)	they
EDwgd5_85:16	have	VHP(VHP)	have
EDwgd5_85:17	now	RB(RB)	now
EDwgd5_85:18	_0	PA(PA)	
EDwgd5_85:19	it	PP(PP)	it
EDwgd5_85:20	's	VBS(VBS)	be
EDwgd5_85:21	nothing	NN(NN)	nothing
EDwgd5_85:22	about	IN(IN)	about
EDwgd5_85:23	_0	PA(PA)	
EDwgd5_85:24	what	WP(WP)	what
EDwgd5_85:25	you	PP(PP)	you
EDwgd5_85:26	just	RB(RB)	just
EDwgd5_85:27	told	VVD(VVD)	tell
EDwgd5_85:28	me	PP(PP)	i
EDwgd5_85:29	about	IN(IN)	about
EDwgd5_85:30	maybe	RB(RB)	maybe
EDwgd5_85:31	er	UH(UH)	er
EDwgd5_85:32	bosnia	NP(NP)	bosnia
EDwgd5_85:33	is	VBZ(VBZ)	be
EDwgd5_85:34	in	IN(IN)	in
EDwgd5_85:35	there	RB(RB)	there
EDwgd5_85:36	but	CC(CC)	but
EDwgd5_85:37	iraq	NP(NP)	iraq
EDwgd5_85:38	is	VBZ(VBZ)	be
EDwgd5_85:39	not	RB(RB)	not
EDwgd5_85:40	_0	PA(PA)	

EDwgd5_86:1	take	VV(VV)	take
EDwgd5_86:2	take	VV(VV)	take
EDwgd5_86:3	a_[lastname1]	NP(NP)	
EDwgd5_86:4	's	POS(POS)	's
EDwgd5_86:5	class	NN(NN)	class

EDwgd5_87:1	take	VV(VV)	take
EDwgd5_87:2	take	VV(VV)	take
EDwgd5_87:3	a_[lastname1]	NP(NP)	
EDwgd5_87:4	's	POS(POS)	's
EDwgd5_87:5	class	NN(NN)	class
EDwgd5_87:6	er	UH(UH)	er
EDwgd5_87:7	you	PP(PP)	you
EDwgd5_87:8	will	MD(MD)	will
EDwgd5_87:9	find	VV(VV)	find
EDwgd5_87:10	everything	NN(NN)	everything
EDwgd5_87:11	there	RB(RB)	there

EDwgd5_88:1	okay	RE(RE)	okay
EDwgd5_88:2	yah	RE(RE)	yah

EDwgd5_89:1	all	PDT(PDT)	all
EDwgd5_89:2	these	DT(DT)	these
EDwgd5_89:3	missions	NNS(NNS)	mission
EDwgd5_89:4	are	VBP(VBP)	be
EDwgd5_89:5	described	VVN(VVN)	describe
EDwgd5_89:6	and	CC(CC)	and
EDwgd5_89:7	take	VV(VV)	take
EDwgd5_89:8	your	PP$(PP$)	you
EDwgd5_89:9	er	UH(UH)	er
EDwgd5_89:10	note	NN(NN)	note

EDwgd5_90:1	yeah	RE(RE)	yeah
EDwgd5_90:2	okay	RE(RE)	okay
EDwgd5_90:3	yeah	RE(RE)	yeah

EDwgd5_91:1	if	IN(IN)	if
EDwgd5_91:2	you	PP(PP)	you
EDwgd5_91:3	do	VVP(VVP)	do
EDwgd5_91:4	n't	RB(RB)	not
EDwgd5_91:5	have	VH(VH)	have
EDwgd5_91:6	_0	PA(PA)	
EDwgd5_91:7	i	PP(PP)	i
EDwgd5_91:8	have	VHP(VHP)	have
EDwgd5_91:9	so	DM(DM)	so
EDwgd5_91:10	it	PP(PP)	it
EDwgd5_91:11	's	VBS(VBS)	be
EDwgd5_91:12	not	RB(RB)	not
EDwgd5_91:13	a	DT(DT)	a
EDwgd5_91:14	problem	NN(NN)	problem

EDwgd5_92:1	no	RE(RE)	no
EDwgd5_92:2	i	PP(PP)	i
EDwgd5_92:3	have	VHP(VHP)	have
EDwgd5_92:4	it	PP(PP)	it
EDwgd5_92:5	_0	PA(PA)	
EDwgd5_92:6	i	PP(PP)	i
EDwgd5_92:7	have	VHP(VHP)	have
EDwgd5_92:8	it	PP(PP)	it
EDwgd5_92:9	_1	PA(PA)	

EDwgd5_93:1	hh	BR(BR)	
EDwgd5_93:2	so	DM(DM)	so
EDwgd5_93:3	i	PP(PP)	i
EDwgd5_93:4	would	MD(MD)	will
EDwgd5_93:5	offer	VV(VV)	offer
EDwgd5_93:6	_0	PA(PA)	
EDwgd5_93:7	everyone	NN(NN)	everyone
EDwgd5_93:8	to	TO(TO)	to
EDwgd5_93:9	write	VV(VV)	write
EDwgd5_93:10	a	DT(DT)	a
EDwgd5_93:11	kind	NN(NN)	kind
EDwgd5_93:12	of	IN(IN)	of
EDwgd5_93:13	er	UH(UH)	er
EDwgd5_93:14	not	RB(RB)	not
EDwgd5_93:15	a	DT(DT)	a
EDwgd5_93:16	speech	NN(NN)	speech
EDwgd5_93:17	but	CC(CC)	but
EDwgd5_93:18	something	NN(NN)	something
EDwgd5_93:19	like	IN(IN)	like
EDwgd5_93:20	that	DT(DT)	that
EDwgd5_93:21	covering	VVG(VVG)	cover
EDwgd5_93:22	your	PP$(PP$)	you
EDwgd5_93:23	specific	JJ(JJ)	specific
EDwgd5_93:24	topic	NN(NN)	topic
EDwgd5_93:25	hh	BR(BR)	
EDwgd5_93:26	and	CC(CC)	and
EDwgd5_93:27	then	RB(RB)	then
EDwgd5_93:28	s-	XX(XX)	
EDwgd5_93:29	we	PP(PP)	we
EDwgd5_93:30	will	MD(MD)	will
EDwgd5_93:31	get	VV(VV)	get
EDwgd5_93:32	it	PP(PP)	it
EDwgd5_93:33	all	DT(DT)	all
EDwgd5_93:34	together	RB(RB)	together
EDwgd5_93:35	_0	PA(PA)	
EDwgd5_93:36	and	CC(CC)	and
EDwgd5_93:37	two	CD(CD)	two
EDwgd5_93:38	persons	NNS(NNS)	person
EDwgd5_93:39	or	CC(CC)	or
EDwgd5_93:40	three	CD(CD)	three
EDwgd5_93:41	persons	NNS(NNS)	person
EDwgd5_93:42	will	MD(MD)	will
EDwgd5_93:43	work	VV(VV)	work
EDwgd5_93:44	out	RP(RP)	out

EDwgd5_94:1	we	PP(PP)	we
EDwgd5_94:2	are	VBP(VBP)	be
EDwgd5_94:3	going	VVG(VVG)	go
EDwgd5_94:4	to	TO(TO)	to
EDwgd5_94:5	do	VV(VV)	do
EDwgd5_94:6	it	PP(PP)	it
EDwgd5_94:7	on	IN(IN)	on
EDwgd5_94:8	_0	PA(PA)	
EDwgd5_94:9	a	DT(DT)	a
EDwgd5_94:10	powerpoint	NP(NP)	powerpoint
EDwgd5_94:11	presentation	NN(NN)	presentation

EDwgd5_95:1	yes	RE(RE)	yes
EDwgd5_95:2	_0	PA(PA)	
EDwgd5_95:3	exactly	RB(RB)	exactly

EDwgd5_96:1	yeah	RE(RE)	yeah

EDwgd5_97:1	so	DM(DM)/IN(IN)	so
EDwgd5_97:2	that	DT(DT)	that
EDwgd5_97:3	'll	MD(MD)	will
EDwgd5_97:4	be	VB(VB)	be
EDwgd5_97:5	a	RB(RB)	a
EDwgd5_97:6	lot	RB(RB)	lot
EDwgd5_97:7	easier	JJR(JJR)	easy
EDwgd5_97:8	to	TO(TO)	to
EDwgd5_97:9	organize	VV(VV)	organize
EDwgd5_97:10	it	PP(PP)	it
EDwgd5_97:11	_0	PA(PA)	

EDwgd5_98:1	yeah	RE(RE)	yeah

EDwgd5_99:1	hm	RE(RE)	hm

EDwgd5_100:1	so	DM(DM)	so
EDwgd5_100:2	everyone	NN(NN)	everyone
EDwgd5_100:3	writes	VVZ(VVZ)	write
EDwgd5_100:4	a	DT(DT)	a
EDwgd5_100:5	paper	NN(NN)	paper
EDwgd5_100:6	_0	PA(PA)	
EDwgd5_100:7	then	RB(RB)	then
EDwgd5_100:8	we	PP(PP)	we
EDwgd5_100:9	get	VVP(VVP)	get
EDwgd5_100:10	it	PP(PP)	it
EDwgd5_100:11	all	DT(DT)	all
EDwgd5_100:12	er	UH(UH)	er
EDwgd5_100:13	er	UH(UH)	er
EDwgd5_100:14	get	VVP(VVP)	get
EDwgd5_100:15	them	PP(PP)	they
EDwgd5_100:16	all	DT(DT)	all
EDwgd5_100:17	together	RB(RB)	together
EDwgd5_100:18	_0	PA(PA)	

EDwgd5_101:1	mhm	RE(RE)	mhm

EDwgd5_102:1	yes	RE(RE)	yes

EDwgd5_103:1	then	RB(RB)	then
EDwgd5_103:2	someone	NN(NN)	someone
EDwgd5_103:3	_0	PA(PA)	
EDwgd5_103:4	m-	XX(XX)	
EDwgd5_103:5	makes	VVZ(VVZ)	make
EDwgd5_103:6	a	DT(DT)	a
EDwgd5_103:7	powerpoint	NP(NP)	powerpoint
EDwgd5_103:8	presentation	NN(NN)	presentation
EDwgd5_103:9	and	CC(CC)	and
EDwgd5_103:10	we	PP(PP)	we
EDwgd5_103:11	choose	VVP(VVP)	choose
EDwgd5_103:12	two	CD(CD)	two
EDwgd5_103:13	persons	NNS(NNS)	person
EDwgd5_103:14	_0	PA(PA)	

EDwgd5_104:1	mhm	RE(RE)	mhm

EDwgd5_105:1	hh	BR(BR)	
EDwgd5_105:2	who	PRE(PRE)	who
EDwgd5_105:3	will	MD(MD)	will
EDwgd5_105:4	speak	VV(VV)	speak
EDwgd5_105:5	_0	PA(PA)	

EDwgd5_106:1	well	DM(DM)	well
EDwgd5_106:2	i	PP(PP)	i
EDwgd5_106:3	can	MD(MD)	can
EDwgd5_106:4	help	VV(VV)	help
EDwgd5_106:5	you	PP(PP)	you
EDwgd5_106:6	now	RB(RB)	now
EDwgd5_106:7	with	IN(IN)	with
EDwgd5_106:8	the	DT(DT)	the
EDwgd5_106:9	powerpoint	NP(NP)	powerpoint
EDwgd5_106:10	presentation	NN(NN)	presentation
EDwgd5_106:11	x	UNI(UNI)	
EDwgd5_106:12	i	PP(PP)	i
EDwgd5_106:13	do	VVP(VVP)	do
EDwgd5_106:14	n't	RB(RB)	not
EDwgd5_106:15	have	VH(VH)	have
EDwgd5_106:16	a	DT(DT)	a
EDwgd5_106:17	class	NN(NN)	class
EDwgd5_106:18	any	RB(RB)	any
EDwgd5_106:19	more	RB(RB)	more
EDwgd5_106:20	_3	PA(PA)	

EDwgd5_107:1	hm	RE(RE)	hm

EDwgd5_108:1	and	CC(CC)	and
EDwgd5_108:2	yeah	RE(RE)	yeah
EDwgd5_108:3	_2	PA(PA)	

EDwgd5_109:1	what	WP(WP)	what
EDwgd5_109:2	do	VVP(VVP)	do
EDwgd5_109:3	you	PP(PP)	you
EDwgd5_109:4	think	VV(VV)	think
EDwgd5_109:5	about	IN(IN)	about
EDwgd5_109:6	that	DT(DT)	that
EDwgd5_109:7	_0	PA(PA)	

EDwgd5_110:1	mhm	RE(RE)	mhm
EDwgd5_110:2	_0	PA(PA)	
EDwgd5_110:3	could	MD(MD)	can
EDwgd5_110:4	you	PP(PP)	you
EDwgd5_110:5	please	FI(FI)	please
EDwgd5_110:6	remind	VV(VV)	remind
EDwgd5_110:7	me	PP(PP)	i
EDwgd5_110:8	which	PRE(PRE)	which
EDwgd5_110:9	erm	UH(UH)	erm
EDwgd5_110:10	major	JJ(JJ)	major
EDwgd5_110:11	_0	PA(PA)	
EDwgd5_110:12	topics	NNS(NNS)	topic
EDwgd5_110:13	we	PP(PP)	we
EDwgd5_110:14	have	VHP(VHP)	have
EDwgd5_110:15	like	DM(DM)	like
EDwgd5_110:16	first	JJ(JJ)	first
EDwgd5_110:17	one	NN(NN)	one
EDwgd5_110:18	will	MD(MD)	will
EDwgd5_110:19	be	VB(VB)	be
EDwgd5_110:20	security	NN(NN)	security
EDwgd5_110:21	_0	PA(PA)	

EDwgd5_111:1	mhm	RE(RE)	mhm

EDwgd5_112:1	and	CC(CC)	and
EDwgd5_112:2	the	DT(DT)	the
EDwgd5_112:3	second	JJ(JJ)	second
EDwgd5_112:4	one	NN(NN)	one
EDwgd5_112:5	will	MD(MD)	will
EDwgd5_112:6	be	VB(VB)	be

EDwgd5_113:1	yeah	RE(RE)	yeah
EDwgd5_113:2	no	DT(DT)	no
EDwgd5_113:3	problem	NN(NN)	problem
EDwgd5_113:4	hh	BR(BR)	
EDwgd5_113:5	you	PP(PP)	you
EDwgd5_113:6	have	VHP(VHP)	have
EDwgd5_113:7	to	TO(TO)	to
EDwgd5_113:8	be	VB(VB)	be
EDwgd5_113:9	sure	JJ(JJ)	sure
EDwgd5_113:10	that	IN(IN)	that
EDwgd5_113:11	you	PP(PP)	you
EDwgd5_113:12	cover	VVP(VVP)	cover
EDwgd5_113:13	your	PP$(PP$)	you
EDwgd5_113:14	issue	NN(NN)	issue
EDwgd5_113:15	that	DT(DT)	that
EDwgd5_113:16	is	VBZ(VBZ)	be
EDwgd5_113:17	the	DT(DT)	the
EDwgd5_113:18	main	JJ(JJ)	main
EDwgd5_113:19	fact	NN(NN)	fact
EDwgd5_113:20	so	DM(DM)	so
EDwgd5_113:21	everyone	NN(NN)	everyone
EDwgd5_113:22	writes	VVZ(VVZ)	write
EDwgd5_113:23	on	IN(IN)	on
EDwgd5_113:24	his	PP$(PP$)	he
EDwgd5_113:25	her	PP$(PP$)	she
EDwgd5_113:26	specific	JJ(JJ)	specific
EDwgd5_113:27	issue	NN(NN)	issue
EDwgd5_113:28	and	CC(CC)	and
EDwgd5_113:29	then	RB(RB)	then
EDwgd5_113:30	we	PP(PP)	we
EDwgd5_113:31	bring	VVP(VVP)	bring
EDwgd5_113:32	it	PP(PP)	it
EDwgd5_113:33	all	DT(DT)	all
EDwgd5_113:34	together	RB(RB)	together

EDwgd5_114:1	yah	RE(RE)	yah
EDwgd5_114:2	hh	BR(BR)	
EDwgd5_114:3	the	DT(DT)	the
EDwgd5_114:4	thing	NN(NN)	thing
EDwgd5_114:5	is	VBZ(VBZ)	be
EDwgd5_114:6	_0	PA(PA)	
EDwgd5_114:7	that	IN(IN)	that
EDwgd5_114:8	erm	UH(UH)	erm
EDwgd5_114:9	probably	RB(RB)	probably
EDwgd5_114:10	it	PP(PP)	it
EDwgd5_114:11	would	MD(MD)	will
EDwgd5_114:12	be	VB(VB)	be
EDwgd5_114:13	better	JJR(JJR)	good
EDwgd5_114:14	_3	PA(PA)	

EDwgd5_115:1	but	CC(CC)	but
EDwgd5_115:2	so	IN(IN)	so
EDwgd5_115:3	that	IN(IN)	that
EDwgd5_115:4	_0	PA(PA)	
EDwgd5_115:5	you	PP(DM)	you
EDwgd5_115:6	know	VVP(DM)	know

EDwgd5_116:1	do	VVP(VVP)	do
EDwgd5_116:2	you	PP(PP)	you
EDwgd5_116:3	have	VH(VH)	have
EDwgd5_116:4	a	DT(DT)	a
EDwgd5_116:5	_0	PA(PA)	
EDwgd5_116:6	paper	NN(NN)	paper

EDwgd5_117:1	a	DT(DT)	a
EDwgd5_117:2	small	JJ(JJ)	small
EDwgd5_117:3	piece	NN(NN)	piece
EDwgd5_117:4	haeh	UH(UH)	haeh

EDwgd5_118:1	mhm	RE(RE)	mhm

EDwgd5_119:1	er	UH(UH)	er
EDwgd5_119:2	for	RB(RB)	for
EDwgd5_119:3	example	RB(RB)	example
EDwgd5_119:4	for	IN(IN)	for
EDwgd5_119:5	me	PP(PP)	i
EDwgd5_119:6	it	PP(PP)	it
EDwgd5_119:7	would	MD(MD)	will
EDwgd5_119:8	be	VB(VB)	be
EDwgd5_119:9	better	JJR(JJR)	good
EDwgd5_119:10	to	TO(TO)	to
EDwgd5_119:11	tell	VV(VV)	tell
EDwgd5_119:12	myself	PP(PP)	i
EDwgd5_119:13	about	IN(IN)	about
EDwgd5_119:14	environmental	JJ(JJ)	environmental
EDwgd5_119:15	issues	NNS(NNS)	issue
EDwgd5_119:16	because	IN(IN)	because
EDwgd5_119:17	_0	PA(PA)	

EDwgd5_120:1	xxx	UNI(UNI)	

EDwgd5_121:1	like	DM(DM)	like
EDwgd5_121:2	_0	PA(PA)	
EDwgd5_121:3	i	PP(PP)	i
EDwgd5_121:4	do	VVP(VVP)	do
EDwgd5_121:5	n't	RB(RB)	not
EDwgd5_121:6	know	VV(VV)	know
EDwgd5_121:7	_2	PA(PA)	
EDwgd5_121:8	it	PP(PP)	it
EDwgd5_121:9	would	MD(MD)	will
EDwgd5_121:10	be	VB(VB)	be
EDwgd5_121:11	better	JJR(JJR)	good
EDwgd5_121:12	for	IN(IN)	for
EDwgd5_121:13	me	PP(PP)	i
EDwgd5_121:14	to	TO(TO)	to
EDwgd5_121:15	tell	VV(VV)	tell
EDwgd5_121:16	it	PP(PP)	it
EDwgd5_121:17	myself	PP(PP)	i
EDwgd5_121:18	than	IN(IN)	than
EDwgd5_121:19	to	TO(TO)	to
EDwgd5_121:20	tell	VV(VV)	tell
EDwgd5_121:21	another	DT(DT)	another
EDwgd5_121:22	person	NN(NN)	person
EDwgd5_121:23	_1	PA(PA)	
EDwgd5_121:24	and	CC(CC)	and
EDwgd5_121:25	another	DT(DT)	another
EDwgd5_121:26	person	NN(NN)	person

EDwgd5_122:1	no	RE(RE)	no
EDwgd5_122:2	you	PP(PP)	you
EDwgd5_122:3	do	VVP(VVP)	do
EDwgd5_122:4	n't	RB(RB)	not
EDwgd5_122:5	have	VH(VH)	have
EDwgd5_122:6	to	TO(TO)	to
EDwgd5_122:7	tell	VV(VV)	tell
EDwgd5_122:8	another	DT(DT)	another
EDwgd5_122:9	person	NN(NN)	person
EDwgd5_122:10	you	PP(PP)	you
EDwgd5_122:11	have	VHP(VHP)	have
EDwgd5_122:12	to	TO(TO)	to
EDwgd5_122:13	write	VV(VV)	write
EDwgd5_122:14	it	PP(PP)	it
EDwgd5_122:15	down	RP(RP)	down
EDwgd5_122:16	in	IN(IN)	in
EDwgd5_122:17	your	PP$(PP$)	you
EDwgd5_122:18	paper	NN(NN)	paper

EDwgd5_123:1	hh	BR(BR)	
EDwgd5_123:2	yeah	RE(RE)	yeah
EDwgd5_123:3	but	CC(CC)	but
EDwgd5_123:4	it	PP(PP)	it
EDwgd5_123:5	's	VBS(VBS)	be
EDwgd5_123:6	always	RB(RB)	always
EDwgd5_123:7	easier	JJR(JJR)	easy
EDwgd5_123:8	to	TO(TO)	to
EDwgd5_123:9	describe	VV(VV)	describe
EDwgd5_123:10	it	PP(PP)	it
EDwgd5_123:11	_1	PA(PA)	

EDwgd5_124:1	but	CC(CC)	but
EDwgd5_124:2	what	WP(WP)	what
EDwgd5_124:3	she	PP(PP)	she
EDwgd5_124:4	's	VBS(VBS)	be
EDwgd5_124:5	saying	VVG(VVG)	say
EDwgd5_124:6	is	VBZ(VBZ)	be

EDwgd5_125:1	like	DM(DM)	like
EDwgd5_125:2	by	IN(IN)	by
EDwgd5_125:3	my	PP$(PP$)	i
EDwgd5_125:4	worn-	XX(XX)	
EDwgd5_125:5	_0	PA(PA)	
EDwgd5_125:6	own	JJ(JJ)	own
EDwgd5_125:7	words	NNS(NNS)	word
EDwgd5_125:8	_0	PA(PA)	
EDwgd5_125:9	than	IN(IN)	than
EDwgd5_125:10	_0	PA(PA)	

EDwgd5_126:1	hm	RE(RE)	hm

EDwgd5_127:1	i	PP(PP)	i
EDwgd5_127:2	give	VVP(VVP)	give
EDwgd5_127:3	just	RB(RB)	just
EDwgd5_127:4	one	CD(CD)	one
EDwgd5_127:5	short	JJ(JJ)	short
EDwgd5_127:6	_0	PA(PA)	
EDwgd5_127:7	piece	NN(NN)	piece
EDwgd5_127:8	of	IN(IN)	of
EDwgd5_127:9	paper	NN(NN)	paper
EDwgd5_127:10	and	CC(CC)	and
EDwgd5_127:11	per-	XX(XX)	
EDwgd5_127:12	another	DT(DT)	another
EDwgd5_127:13	person	NN(NN)	person
EDwgd5_127:14	will	MD(MD)	will
EDwgd5_127:15	just	RB(RB)	just
EDwgd5_127:16	read	VV(VV)	read
EDwgd5_127:17	it	PP(PP)	it
EDwgd5_127:18	_0	PA(PA)	
EDwgd5_127:19	down	RB(RB)	down
EDwgd5_127:20	hh	BR(BR)	
EDwgd5_127:21	because	IN(IN)	because
EDwgd5_127:22	_1	PA(PA)	
EDwgd5_127:23	i	PP(PP)	i
EDwgd5_127:24	do	VVP(VVP)	do
EDwgd5_127:25	n't	RB(RB)	not
EDwgd5_127:26	know	VV(VV)	know
EDwgd5_127:27	we	PP(PP)	we
EDwgd5_127:28	_0	PA(PA)	
EDwgd5_127:29	i	PP(PP)	i
EDwgd5_127:30	think	VVP(VVP)	think
EDwgd5_127:31	it	PP(PP)	it
EDwgd5_127:32	will	MD(MD)	will
EDwgd5_127:33	be	VB(VB)	be
EDwgd5_127:34	more	RBR(RBR)	more
EDwgd5_127:35	efficient	JJ(JJ)	efficient
EDwgd5_127:36	_1	PA(PA)	

EDwgd5_128:1	cos	IN(IN)	cos
EDwgd5_128:2	we	PP(PP)	we
EDwgd5_128:3	each	DT(DT)	each
EDwgd5_128:4	focused	VVD(VVD)	focus
EDwgd5_128:5	on	IN(IN)	on
EDwgd5_128:6	our	PP$(PP$)	we
EDwgd5_128:7	own	JJ(JJ)	own
EDwgd5_128:8	area	NN(NN)	area
EDwgd5_128:9	so	DM(DM)	so
EDwgd5_128:10	done	VVN(VVN)	do
EDwgd5_128:11	the	DT(DT)	the
EDwgd5_128:12	research	NN(NN)	research

EDwgd5_129:1	so	DM(DM)	so

EDwgd5_130:1	yeah	RE(RE)	yeah
EDwgd5_130:2	but	CC(CC)	but

EDwgd5_131:1	yeah	RE(RE)	yeah
EDwgd5_131:2	there	EX(EX)	there
EDwgd5_131:3	are	VBP(VBP)	be
EDwgd5_131:4	so	RB(RB)	so
EDwgd5_131:5	many	JJ(JJ)	many
EDwgd5_131:6	_0	PA(PA)	
EDwgd5_131:7	things	NNS(NNS)	thing
EDwgd5_131:8	which	PRE(PRE)	which
EDwgd5_131:9	hh	BR(BR)	
EDwgd5_131:10	you	PP(PP)	you
EDwgd5_131:11	can	MD(MD)	can
EDwgd5_131:12	not	RB(RB)	not
EDwgd5_131:13	just	RB(RB)	just
EDwgd5_131:14	_0	PA(PA)	
EDwgd5_131:15	put	VV(VV)	put
EDwgd5_131:16	into	IN(IN)	into
EDwgd5_131:17	one	CD(CD)	one
EDwgd5_131:18	piece	NN(NN)	piece
EDwgd5_131:19	of	IN(IN)	of
EDwgd5_131:20	paper	NN(NN)	paper
EDwgd5_131:21	yah	RE(RE)	yah

EDwgd5_132:1	so	DM(DM)	so
EDwgd5_132:2	everybody	NN(NN)	everybody
EDwgd5_132:3	should	MD(MD)	shall
EDwgd5_132:4	speak	VV(VV)	speak
EDwgd5_132:5	or	CC(CC)	or
EDwgd5_132:6	what	WP(WP)	what

EDwgd5_133:1	it	PP(PP)	it
EDwgd5_133:2	_0	PA(PA)	
EDwgd5_133:3	i	PP(PP)	i
EDwgd5_133:4	do	VVP(VVP)	do
EDwgd5_133:5	n't	RB(RB)	not
EDwgd5_133:6	think	VV(VV)	think
EDwgd5_133:7	it	PP(PP)	it
EDwgd5_133:8	's	VBS(VBS)	be
EDwgd5_133:9	the	DT(DT)	the
EDwgd5_133:10	right	JJ(JJ)	right
EDwgd5_133:11	_0	PA(PA)	
EDwgd5_133:12	policy	NN(NN)	policy
EDwgd5_133:13	i	PP(DM)	i
EDwgd5_133:14	mean	VVP(DM)	mean
EDwgd5_133:15	_0	PA(PA)	
EDwgd5_133:16	we	PP(PP)	we
EDwgd5_133:17	can	MD(MD)	can
EDwgd5_133:18	take	VV(VV)	take
EDwgd5_133:19	two	CD(CD)	two
EDwgd5_133:20	or	CC(CC)	or
EDwgd5_133:21	three	CD(CD)	three
EDwgd5_133:22	speakers	NNS(NNS)	speaker
EDwgd5_133:23	but	CC(CC)	but
EDwgd5_133:24	not	RB(RB)	not
EDwgd5_133:25	more	JJR(JJR)	more
EDwgd5_133:26	because	IN(IN)	because
EDwgd5_133:27	the	DT(DT)	the
EDwgd5_133:28	erm	UH(UH)	erm
EDwgd5_133:29	erm	UH(UH)	erm
EDwgd5_133:30	people	NNS(NNS)	people
EDwgd5_133:31	will	MD(MD)	will
EDwgd5_133:32	have	VH(VH)	have
EDwgd5_133:33	to	TO(TO)	to
EDwgd5_133:34	switch	VV(VV)	switch
EDwgd5_133:35	their	PP$(PP$)	they
EDwgd5_133:36	attention	NN(NN)	attention
EDwgd5_133:37	every	DT(DT)	every
EDwgd5_133:38	time	NN(NN)	time

EDwgd5_134:1	hh	BR(BR)	
EDwgd5_134:2	i	PP(PP)	i
EDwgd5_134:3	do	VVP(VVP)	do
EDwgd5_134:4	n't	RB(RB)	not
EDwgd5_134:5	think	VV(VV)	think
EDwgd5_134:6	that	IN(IN)	that
EDwgd5_134:7	we	PP(PP)	we

EDwgd5_135:1	mhm	RE(RE)	mhm

EDwgd5_136:1	it	PP(PP)	it
EDwgd5_136:2	it	PP(PP)	it
EDwgd5_136:3	will	MD(MD)	will
