PBmtg300_1:1	starting	VVG(VVG)	start
PBmtg300_348:15	er	UH(UH)	er

PBmtg300_349:1	well	DM(DM)/RB(RB)	well

PBmtg300_350:1	well	DM(DM)	well
PBmtg300_350:2	optimal	JJ(JJ)	optimal
PBmtg300_350:3	at	IN(IN)	at
PBmtg300_350:4	the	DT(DT)	the
PBmtg300_350:5	moment	NN(NN)	moment
PBmtg300_350:6	is	VBZ(VBZ)	be
PBmtg300_350:7	it	PP(PP)	it
PBmtg300_350:8	because	IN(IN)	because
PBmtg300_350:9	of	IN(IN)	of
PBmtg300_350:10	the	DT(DT)	the
PBmtg300_350:11	year	NN(NN)	year
PBmtg300_350:12	beginning	VVG(NN)	begin/beginning
PBmtg300_350:13	_0	PA(PA)	

PBmtg300_351:1	let	VV(VV)	let
PBmtg300_351:2	's	PP(PP)	we
PBmtg300_351:3	say	VV(VV)	say
PBmtg300_351:4	i	PP(PP)	i
PBmtg300_351:5	still	RB(RB)	still
PBmtg300_351:6	have	VHP(VHP)	have
PBmtg300_351:7	the	DT(DT)	the
PBmtg300_351:8	production	NN(NN)	production
PBmtg300_351:9	_0	PA(PA)	

PBmtg300_352:1	mhm	RE(RE)	mhm

PBmtg300_353:1	but	CC(CC)	but
PBmtg300_353:2	er	UH(UH)	er
PBmtg300_353:3	to	TO(TO)	to
PBmtg300_353:4	be	VB(VB)	be
PBmtg300_353:5	very	RB(RB)	very
PBmtg300_353:6	honest	JJ(JJ)	honest
PBmtg300_353:7	the	DT(DT)	the
PBmtg300_353:8	current	JJ(JJ)	current
PBmtg300_353:9	rates	NNS(NNS)	rate
PBmtg300_353:10	we	PP(PP)	we
PBmtg300_353:11	're	VBP(VBP)	be
PBmtg300_353:12	buying	VVG(VVG)	buy
PBmtg300_353:13	to	IN(IN)	to
PBmtg300_353:14	dubai	NP(NP)	dubai
PBmtg300_353:15	is	VBZ(VBZ)	be
PBmtg300_353:16	forty-five	CD(CD)	forty-five
PBmtg300_353:17	cents	NPS(NPS)	cent

PBmtg300_354:1	mhm	RE(RE)	mhm
PBmtg300_354:2	_0	PA(PA)	

PBmtg300_355:1	on	IN(IN)	on
PBmtg300_355:2	actual	JJ(JJ)	actual
PBmtg300_355:3	weight	NN(NN)	weight
PBmtg300_355:4	_0	PA(PA)	

PBmtg300_356:1	on	IN(IN)	on
PBmtg300_356:2	actual	JJ(JJ)	actual
PBmtg300_356:3	weight	NN(NN)	weight
PBmtg300_356:4	yeah	RE(RE)	yeah

PBmtg300_357:1	hm	RE(RE)	hm

PBmtg300_358:1	@	LA(LA)	
PBmtg300_358:2	@@@@	LA(LA)	
PBmtg300_358:3	_0	PA(PA)	

PBmtg300_359:1	now	RB(RB)	now
PBmtg300_359:2	now	RB(RB)	now
PBmtg300_359:3	we	PP(PP)	we
PBmtg300_359:4	're	VBP(VBP)	be
PBmtg300_359:5	sitting	VVG(VVG)	sit
PBmtg300_359:6	around	RB(RB)	around
PBmtg300_359:7	hear	VVP(VVP)	hear
PBmtg300_359:8	it	PP(PP)	it
PBmtg300_359:9	again	RB(RB)	again
PBmtg300_359:10	er	UH(UH)	er
PBmtg300_359:11	you	PP(DM)	you
PBmtg300_359:12	know	VVP(DM)	know
PBmtg300_359:13	and	CC(CC)	and
PBmtg300_359:14	_1	PA(PA)	
PBmtg300_359:15	to	TO(TO)	to
PBmtg300_359:16	come	VV(VV)	come
PBmtg300_359:17	up	RP(RP)	up
PBmtg300_359:18	and	CC(CC)	and
PBmtg300_359:19	i	PP(PP)	i
PBmtg300_359:20	'm	VBP(VBP)	be
PBmtg300_359:21	always	RB(RB)	always
PBmtg300_359:22	open	JJ(JJ)	open
PBmtg300_359:23	in	IN(IN)	in
PBmtg300_359:24	this	DT(DT)	this
PBmtg300_359:25	you	PP(DM)	you
PBmtg300_359:26	know	VVP(DM)	know
PBmtg300_359:27	_0	PA(PA)	
PBmtg300_359:28	that	IN(IN)	that
PBmtg300_359:29	er	UH(UH)	er
PBmtg300_359:30	_0	PA(PA)	
PBmtg300_359:31	try	VV(VV)	try
PBmtg300_359:32	to	TO(TO)	to
PBmtg300_359:33	get	VV(VV)	get
PBmtg300_359:34	maybe	RB(RB)	maybe
PBmtg300_359:35	this	DT(DT)	this
PBmtg300_359:36	this	DT(DT)	this
PBmtg300_359:37	level	NN(NN)	level
PBmtg300_359:38	up	RB(RB)	up
PBmtg300_359:39	again	RB(RB)	again
PBmtg300_359:40	or	CC(CC)	or
PBmtg300_359:41	down	RB(RB)	down
PBmtg300_359:42	again	RB(RB)	again
PBmtg300_359:43	er	UH(UH)	er
PBmtg300_359:44	concerning	IN(IN)	concerning
PBmtg300_359:45	the	DT(DT)	the
PBmtg300_359:46	rate	NN(NN)	rate
PBmtg300_359:47	hh	BR(BR)	
PBmtg300_359:48	what	WP(WP)	what
PBmtg300_359:49	what	WP(WP)	what
PBmtg300_359:50	would	MD(MD)	will
PBmtg300_359:51	be	VB(VB)	be
PBmtg300_359:52	necessary	JJ(JJ)	necessary
PBmtg300_359:53	to	TO(TO)	to
PBmtg300_359:54	come	VV(VV)	come
PBmtg300_359:55	up	RP(RP)	up
PBmtg300_359:56	_1	PA(PA)	
PBmtg300_359:57	or	CC(CC)	or
PBmtg300_359:58	that	IN(IN)	that
PBmtg300_359:59	we	PP(PP)	we
PBmtg300_359:60	do	VVP(VVP)	do
PBmtg300_359:61	it	PP(PP)	it
PBmtg300_359:62	the	DT(DT)	the
PBmtg300_359:63	other	JJ(JJ)	other
PBmtg300_359:64	way	NN(NN)	way
PBmtg300_359:65	around	RB(RB)	around
PBmtg300_359:66	i	PP(PP)	i
PBmtg300_359:67	will	MD(MD)	will
PBmtg300_359:68	give	VV(VV)	give
PBmtg300_359:69	you	PP(PP)	you
PBmtg300_359:70	some	DT(DT)	some
PBmtg300_359:71	indication	NN(NN)	indication
PBmtg300_359:72	but	CC(CC)	but
PBmtg300_359:73	erm	UH(UH)	erm
PBmtg300_359:74	_0	PA(PA)	
PBmtg300_359:75	i	PP(PP)	i
PBmtg300_359:76	give	VVP(VVP)	give
PBmtg300_359:77	you	PP(PP)	you
PBmtg300_359:78	a	DT(DT)	a
PBmtg300_359:79	nice	JJ(JJ)	nice
PBmtg300_359:80	offer	NN(NN)	offer
PBmtg300_359:81	_0	PA(PA)	
PBmtg300_359:82	say	VV(VV)	say
PBmtg300_359:83	let	VV(VV)	let
PBmtg300_359:84	's	PP(PP)	we
PBmtg300_359:85	say	VV(VV)	say
PBmtg300_359:86	for	IN(IN)	for
PBmtg300_359:87	the	DT(DT)	the
PBmtg300_359:88	first	JJ(JJ)	first
PBmtg300_359:89	half	JJ(JJ)	half
PBmtg300_359:90	year	NN(NN)	year
PBmtg300_359:91	_0	PA(PA)	
PBmtg300_359:92	er	UH(UH)	er
PBmtg300_359:93	as	IN(IN)	as
PBmtg300_359:94	a	DT(DT)	a
PBmtg300_359:95	kick-off	NN(NN)	kick-off
PBmtg300_359:96	_0	PA(PA)	
PBmtg300_359:97	for	IN(IN)	for
PBmtg300_359:98	this	DT(DT)	this
PBmtg300_359:99	six	CD(CD)	six
PBmtg300_359:100	months	NNS(NNS)	month
PBmtg300_359:101	_0	PA(PA)	
PBmtg300_359:102	you	PP(DM)	you
PBmtg300_359:103	know	VVP(DM)	know
PBmtg300_359:104	especially	RB(RB)	especially
PBmtg300_359:105	i	PP(PP)	i
PBmtg300_359:106	really	RB(RB)	really
PBmtg300_359:107	do	VVP(VVP)	do
PBmtg300_359:108	n't	RB(RB)	not
PBmtg300_359:109	know	VV(VV)	know
PBmtg300_359:110	what	WP(WP)	what
PBmtg300_359:111	's	VBS(VBS)	be
PBmtg300_359:112	gon	VVG(VVG)	go
PBmtg300_359:113	na	TO(TO)	to
PBmtg300_359:114	happen	VV(VV)	happen
PBmtg300_359:115	_0	PA(PA)	
PBmtg300_359:116	erm	UH(UH)	erm

PBmtg300_360:1	who	WP(WP)	who
PBmtg300_360:2	knows	VVZ(VVZ)	know
PBmtg300_360:3	@@	LA(LA)	

PBmtg300_361:1	nobody	NN(NN)	nobody
PBmtg300_361:2	does	VVZ(VVZ)	do
PBmtg300_361:3	but	CC(CC)	but

PBmtg300_362:1	@	LA(LA)	
PBmtg300_362:2	@@	LA(LA)	

PBmtg300_363:1	also	RB(RB)	also
PBmtg300_363:2	now	RB(RB)	now
PBmtg300_363:3	for	IN(IN)	for
PBmtg300_363:4	us	PP(PP)	we
PBmtg300_363:5	_0	PA(PA)	
PBmtg300_363:6	this	DT(DT)	this
PBmtg300_363:7	year	NN(NN)	year
PBmtg300_363:8	is	VBZ(VBZ)	be
PBmtg300_363:9	gon	VVG(VVG)	go
PBmtg300_363:10	na	TO(TO)	to
PBmtg300_363:11	be	VB(VB)	be
PBmtg300_363:12	a	DT(DT)	a
PBmtg300_363:13	_0	PA(PA)	
PBmtg300_363:14	well	DM(DM)	well
PBmtg300_363:15	we	PP(PP)	we
PBmtg300_363:16	need	VVP(VVP)	need
PBmtg300_363:17	to	TO(TO)	to
PBmtg300_363:18	be	VB(VB)	be
PBmtg300_363:19	very	RB(RB)	very
PBmtg300_363:20	successful	JJ(JJ)	successful
PBmtg300_363:21	this	DT(DT)	this
PBmtg300_363:22	year	NN(NN)	year
PBmtg300_363:23	because	IN(IN)	because
PBmtg300_363:24	as	IN(IN)	as
PBmtg300_363:25	you	PP(PP)	you
PBmtg300_363:26	maybe	RB(RB)	maybe
PBmtg300_363:27	know	VVP(VVP)	know
PBmtg300_363:28	_0	PA(PA)	
PBmtg300_363:29	that	IN(IN)	that
PBmtg300_363:30	we	PP(PP)	we
PBmtg300_363:31	are	VBP(VBP)	be
PBmtg300_363:32	opening	VVG(VVG)	open
PBmtg300_363:33	_0	PA(PA)	
PBmtg300_363:34	our	PP$(PP$)	we
PBmtg300_363:35	doors	NNS(NNS)	door
PBmtg300_363:36	again	RB(RB)	again
PBmtg300_363:37	_0	PA(PA)	
PBmtg300_363:38	in	IN(IN)	in
PBmtg300_363:39	expansion	NN(NN)	expansion
PBmtg300_363:40	er	UH(UH)	er
PBmtg300_363:41	especially	RB(RB)	especially
PBmtg300_363:42	in	IN(IN)	in
PBmtg300_363:43	europe	NP(NP)	europe
PBmtg300_363:44	_0	PA(PA)	
PBmtg300_363:45	so	DM(DM)	so
PBmtg300_363:46	for	IN(IN)	for
PBmtg300_363:47	us	PP(PP)	we
PBmtg300_363:48	it	PP(PP)	it
PBmtg300_363:49	's	VBS(VBS)	be
PBmtg300_363:50	an	DT(DT)	a
PBmtg300_363:51	additional	JJ(JJ)	additional
PBmtg300_363:52	capacity	NN(NN)	capacity
PBmtg300_363:53	we	PP(PP)	we
PBmtg300_363:54	needs	VVZ(VVP)	need
PBmtg300_363:55	to	TO(TO)	to
PBmtg300_363:56	fulfil	VV(VV)	fulfil
PBmtg300_363:57	_0	PA(PA)	
PBmtg300_363:58	as	IN(IN)	as
PBmtg300_363:59	i	PP(PP)	i
PBmtg300_363:60	told	VVD(VVD)	tell
PBmtg300_363:61	you	PP(PP)	you
PBmtg300_363:62	last	JJ(JJ)	last
PBmtg300_363:63	year	NN(NN)	year
PBmtg300_363:64	er	UH(UH)	er
PBmtg300_363:65	that	IN(IN)	that
PBmtg300_363:66	we	PP(PP)	we
PBmtg300_363:67	're	VBP(VBP)	be
PBmtg300_363:68	gon	VVG(VVG)	go
PBmtg300_363:69	na	TO(TO)	to
PBmtg300_363:70	_0	PA(PA)	
PBmtg300_363:71	open	VV(VV)	open
PBmtg300_363:72	_0	PA(PA)	
PBmtg300_363:73	the	DT(DT)	the
PBmtg300_363:74	german	JJ(JJ)	german
PBmtg300_363:75	office	NN(NN)	office
PBmtg300_363:76	_0	PA(PA)	

PBmtg300_364:1	mhm	RE(RE)	mhm

PBmtg300_365:1	er	UH(UH)	er
PBmtg300_365:2	@@	LA(LA)	
PBmtg300_365:3	about	IN(IN)	about
PBmtg300_365:4	germany	NP(NP)	germany
PBmtg300_365:5	er	UH(UH)	er
PBmtg300_365:6	a_[org2]	NP(NP)	
PBmtg300_365:7	is	VBZ(VBZ)	be
PBmtg300_365:8	so	RB(RB)	so
PBmtg300_365:9	particular	JJ(JJ)	particular
PBmtg300_365:10	_0	PA(PA)	
PBmtg300_365:11	er	UH(UH)	er
PBmtg300_365:12	maybe	RB(RB)	maybe
PBmtg300_365:13	the	DT(DT)	the
PBmtg300_365:14	strange	JJ(JJ)	strange
PBmtg300_365:15	word	NN(NN)	word
PBmtg300_365:16	is	VBZ(VBZ)	be
PBmtg300_365:17	_0	PA(PA)	
PBmtg300_365:18	is	VBZ(VBZ)	be
PBmtg300_365:19	_1	PA(PA)	
PBmtg300_365:20	er	UH(UH)	er
PBmtg300_365:21	how	WRB(WRB)	how
PBmtg300_365:22	can	MD(MD)	can
PBmtg300_365:23	i	PP(PP)	i
PBmtg300_365:24	say	VV(VV)	say
PBmtg300_365:25	it	PP(PP)	it
PBmtg300_365:26	in	IN(IN)	in
PBmtg300_365:27	a	DT(DT)	a
PBmtg300_365:28	nice	JJ(JJ)	nice
PBmtg300_365:29	decent	JJ(JJ)	decent
PBmtg300_365:30	english	JJ(JJ)	english
PBmtg300_365:31	word	NN(NN)	word
PBmtg300_365:32	they	PP(PP)	they
PBmtg300_365:33	are	VBP(VBP)	be
PBmtg300_365:34	so	RB(RB)	so
PBmtg300_365:35	er	UH(UH)	er
PBmtg300_365:36	_2	PA(PA)	
PBmtg300_365:37	you	PP(DM)	you
PBmtg300_365:38	know	VVP(DM)	know
PBmtg300_365:39	particularly	RB(RB)	particularly
PBmtg300_365:40	camouflaging	VVG(VVG)	camouflage
PBmtg300_365:41	_0	PA(PA)	
PBmtg300_365:42	er	UH(UH)	er
PBmtg300_365:43	themselves	PP(PP)	they
PBmtg300_365:44	to	TO(TO)	to
PBmtg300_365:45	say	VV(VV)	say
PBmtg300_365:46	which	WDT(WDT)	which
PBmtg300_365:47	destination	NN(NN)	destination
PBmtg300_365:48	it	PP(PP)	it
PBmtg300_365:49	is	VBZ(VBZ)	be
PBmtg300_365:50	gon	VVG(VVG)	go
PBmtg300_365:51	na	TO(TO)	to
PBmtg300_365:52	be	VB(VB)	be
PBmtg300_365:53	_0	PA(PA)	
PBmtg300_365:54	camouflage	NN(NN)	camouflage
PBmtg300_365:55	is	VBZ(VBZ)	be
PBmtg300_365:56	maybe	RB(RB)	maybe
PBmtg300_365:57	not	RB(RB)	not
PBmtg300_365:58	the	DT(DT)	the
PBmtg300_365:59	correct	JJ(JJ)	correct
PBmtg300_365:60	word	NN(NN)	word
PBmtg300_365:61	but	CC(CC)	but
PBmtg300_365:62	_0	PA(PA)	
PBmtg300_365:63	they	PP(PP)	they
PBmtg300_365:64	are	VBP(VBP)	be
PBmtg300_365:65	really	RB(RB)	really
PBmtg300_365:66	not	RB(RB)	not
PBmtg300_365:67	opening	VVG(VVG)	open
PBmtg300_365:68	yet	RB(RB)	yet
PBmtg300_365:69	_0	PA(PA)	
PBmtg300_365:70	but	CC(CC)	but
PBmtg300_365:71	i	PP(PP)	i
PBmtg300_365:72	can	MD(MD)	can
PBmtg300_365:73	say	VV(VV)	say
PBmtg300_365:74	it	PP(PP)	it
PBmtg300_365:75	it	PP(PP)	it
PBmtg300_365:76	's	VBS(VBS)	be
PBmtg300_365:77	gon	VVG(VVG)	go
PBmtg300_365:78	na	TO(TO)	to
PBmtg300_365:79	be	VB(VB)	be
PBmtg300_365:80	munich	NP(NP)	munich
PBmtg300_365:81	_1	PA(PA)	
PBmtg300_365:82	and	CC(CC)	and
PBmtg300_365:83	this	DT(DT)	this
PBmtg300_365:84	this	DT(DT)	this
PBmtg300_365:85	is	VBZ(VBZ)	be
PBmtg300_365:86	the	DT(DT)	the
PBmtg300_365:87	destination	NN(NN)	destination
PBmtg300_365:88	_0	PA(PA)	
PBmtg300_365:89	which	PRE(PRE)	which
PBmtg300_365:90	we	PP(PP)	we
PBmtg300_365:91	're	VBP(VBP)	be
PBmtg300_365:92	gon	VVG(VVG)	go
PBmtg300_365:93	na	TO(TO)	to
PBmtg300_365:94	open	VV(VV)	open
PBmtg300_365:95	_0	PA(PA)	
PBmtg300_365:96	erm	UH(UH)	erm
PBmtg300_365:97	_0	PA(PA)	
PBmtg300_365:98	we	PP(PP)	we
PBmtg300_365:99	try	VVP(VVP)	try
PBmtg300_365:100	to	TO(TO)	to
PBmtg300_365:101	had	V(VH)	have
PBmtg300_365:102	this	DT(DT)	this
PBmtg300_365:103	_0	PA(PA)	
PBmtg300_365:104	in	IN(IN)	in
PBmtg300_365:105	as	IN(IN)	as
PBmtg300_365:106	from	IN(IN)	from
PBmtg300_365:107	_0	PA(PA)	
PBmtg300_365:108	i	PP(PP)	i
PBmtg300_365:109	believe	VVP(VVP)	believe
PBmtg300_365:110	so	DM(DM)/RB(RB)	so
PBmtg300_365:111	_0	PA(PA)	
PBmtg300_365:112	from	IN(IN)	from
PBmtg300_365:113	june	NP(NP)	june
PBmtg300_365:114	or	CC(CC)	or
PBmtg300_365:115	either	RB(RB)	either
PBmtg300_365:116	july	NP(NP)	july
PBmtg300_365:117	_2	PA(PA)	
PBmtg300_365:118	they	PP(PP)	they
PBmtg300_365:119	promised	VVD(VVD)	promise
PBmtg300_365:120	us	PP(PP)	we
PBmtg300_365:121	to	TO(TO)	to
PBmtg300_365:122	have	VH(VH)	have
PBmtg300_365:123	it	PP(PP)	it
PBmtg300_365:124	earlier	RBR(RBR)	early
PBmtg300_365:125	_0	PA(PA)	
PBmtg300_365:126	but	CC(CC)	but
PBmtg300_365:127	this	DT(DT)	this
PBmtg300_365:128	all	DT(DT)	all
PBmtg300_365:129	has	VHZ(VHZ)	have
PBmtg300_365:130	to	TO(TO)	to
PBmtg300_365:131	do	VV(VV)	do
PBmtg300_365:132	er	UH(UH)	er
PBmtg300_365:133	because	IN(IN)	because
PBmtg300_365:134	of	IN(IN)	of
PBmtg300_365:135	the	DT(DT)	the
PBmtg300_365:136	turnover	NN(NN)	turnover
PBmtg300_365:137	and	CC(CC)	and
PBmtg300_365:138	new	JJ(JJ)	new
PBmtg300_365:139	plane	NN(NN)	plane
PBmtg300_365:140	_0	PA(PA)	
PBmtg300_365:141	which	PRE(PRE)	which
PBmtg300_365:142	actually	RB(RB)	actually
PBmtg300_365:143	is	VBZ(VBZ)	be
PBmtg300_365:144	already	RB(RB)	already
PBmtg300_365:145	in	IN(IN)	in
PBmtg300_365:146	but	CC(CC)	but
PBmtg300_365:147	they	PP(PP)	they
PBmtg300_365:148	're	VBP(VBP)	be
PBmtg300_365:149	now	RB(RB)	now
PBmtg300_365:150	already	RB(RB)	already
PBmtg300_365:151	_0	PA(PA)	
PBmtg300_365:152	building	VVG(VVG)	build
PBmtg300_365:153	up	RP(RP)	up
PBmtg300_365:154	this	DT(DT)	this
PBmtg300_365:155	into	IN(IN)	into
PBmtg300_365:156	the	DT(DT)	the
PBmtg300_365:157	well	DM(DM)	well
PBmtg300_365:158	the	DT(DT)	the
PBmtg300_365:159	cargo	NN(NN)	cargo
PBmtg300_365:160	conversion	NN(NN)	conversion
PBmtg300_365:161	which	PRE(PRE)	which
PBmtg300_365:162	we	PP(PP)	we
PBmtg300_365:163	need	VVP(VVP)	need
PBmtg300_365:164	to	TO(TO)	to
PBmtg300_365:165	have	VH(VH)	have
PBmtg300_365:166	to	TO(TO)	to
PBmtg300_365:167	fly	VV(VV)	fly
PBmtg300_365:168	it	PP(PP)	it
PBmtg300_365:169	of	RB(RB)	of
PBmtg300_365:170	course	RB(RB)	course
PBmtg300_365:171	_0	PA(PA)	

PBmtg300_366:1	mhm	RE(RE)	mhm

PBmtg300_367:1	mhm	RE(RE)	mhm

PBmtg300_368:1	and	CC(CC)	and
PBmtg300_368:2	this	DT(DT)	this
PBmtg300_368:3	is	VBZ(VBZ)	be
PBmtg300_368:4	er	UH(UH)	er
PBmtg300_368:5	well	DM(DM)	well
PBmtg300_368:6	they	PP(PP)	they
PBmtg300_368:7	promised	VVD(VVD)	promise
PBmtg300_368:8	us	PP(PP)	we
PBmtg300_368:9	again	RB(RB)	again
PBmtg300_368:10	but	CC(CC)	but
PBmtg300_368:11	_0	PA(PA)	
PBmtg300_368:12	we	PP(PP)	we
PBmtg300_368:13	are	VBP(VBP)	be
PBmtg300_368:14	particular	JJ(JJ)	particular
PBmtg300_368:15	i	PP(PP)	i
PBmtg300_368:16	'm	VBP(VBP)	be
PBmtg300_368:17	dutch	NP(NP)	dutch
PBmtg300_368:18	you	PP(DM)	you
PBmtg300_368:19	know	VVP(DM)	know
PBmtg300_368:20	we	PP(PP)	we
PBmtg300_368:21	always	RB(RB)	always
PBmtg300_368:22	say	VV(VV)	say
PBmtg300_368:23	first	RB(RB)	first
PBmtg300_368:24	see	VV(VV)	see
PBmtg300_368:25	and	CC(CC)	and
PBmtg300_368:26	then	RB(RB)	then
PBmtg300_368:27	_1	PA(PA)	

PBmtg300_369:1	@@@	LA(LA)	

PBmtg300_370:1	er	UH(UH)	er
PBmtg300_370:2	we	PP(PP)	we
PBmtg300_370:3	see	VVP(VVP)	see
PBmtg300_370:4	it	PP(PP)	it
PBmtg300_370:5	's	VBS(VBS)	be
PBmtg300_370:6	a	DT(DT)	a
PBmtg300_370:7	really	RB(RB)	really
PBmtg300_370:8	active	JJ(JJ)	active
PBmtg300_370:9	year	NN(NN)	year
PBmtg300_370:10	online	RB(RB)	online
PBmtg300_370:11	and	CC(CC)	and
PBmtg300_370:12	then	RB(RB)	then
PBmtg300_370:13	er	UH(UH)	er
PBmtg300_370:14	well	DM(DM)	well
PBmtg300_370:15	believe	VVP(VVP)	believe
PBmtg300_370:16	we	PP(PP)	we
PBmtg300_370:17	believe	VVP(VVP)	believe
PBmtg300_370:18	it	PP(PP)	it
PBmtg300_370:19	's	VBS(VBS)	be
PBmtg300_370:20	coming	VVG(VVG)	come
PBmtg300_370:21	around	IN(IN)	around
PBmtg300_370:22	july	NP(NP)	july
PBmtg300_370:23	_0	PA(PA)	
PBmtg300_370:24	june	NP(NP)	june
PBmtg300_370:25	_0	PA(PA)	
PBmtg300_370:26	around	IN(IN)	around
PBmtg300_370:27	that	DT(DT)	that
PBmtg300_370:28	_0	PA(PA)	
PBmtg300_370:29	deadline	NN(NN)	deadline
PBmtg300_370:30	well	DM(DM)	well
PBmtg300_370:31	again	RB(RB)	again
PBmtg300_370:32	if	IN(IN)	if
PBmtg300_370:33	we	PP(PP)	we
PBmtg300_370:34	have	VHP(VHP)	have
PBmtg300_370:35	this	DT(DT)	this
PBmtg300_370:36	additional	JJ(JJ)	additional
PBmtg300_370:37	capacity	NN(NN)	capacity
PBmtg300_370:38	_0	PA(PA)	
PBmtg300_370:39	then	RB(RB)	then
PBmtg300_370:40	i	PP(PP)	i
PBmtg300_370:41	believe	VVP(VVP)	believe
PBmtg300_370:42	it	PP(PP)	it
PBmtg300_370:43	's	VBS(VBS)	be
PBmtg300_370:44	also	RB(RB)	also
PBmtg300_370:45	for	IN(IN)	for
PBmtg300_370:46	you	PP(PP)	you
PBmtg300_370:47	quite	RB(RB)	quite
PBmtg300_370:48	interesting	JJ(JJ)	interesting
PBmtg300_370:49	maybe	RB(RB)	maybe
PBmtg300_370:50	what	WP(WP)	what
PBmtg300_370:51	we	PP(PP)	we
PBmtg300_370:52	tal-	XX(XX)	
PBmtg300_370:53	er	UH(UH)	er
PBmtg300_370:54	well	DM(DM)	well
PBmtg300_370:55	last	JJ(JJ)	last
PBmtg300_370:56	year	NN(NN)	year
PBmtg300_370:57	we	PP(PP)	we
PBmtg300_370:58	discussed	VVD(VVD)	discuss
PBmtg300_370:59	a	RB(RB)	a
PBmtg300_370:60	little	RB(RB)	little
PBmtg300_370:61	also	RB(RB)	also
PBmtg300_370:62	concerning	VVG(VVG)	concern
PBmtg300_370:63	this	DT(DT)	this
PBmtg300_370:64	_0	PA(PA)	
PBmtg300_370:65	that	IN(IN)	that
PBmtg300_370:66	either	CC(CC)	either
PBmtg300_370:67	well	DM(DM)	well
PBmtg300_370:68	you	PP(PP)	you
PBmtg300_370:69	could	MD(MD)	can
PBmtg300_370:70	choose	VV(VV)	choose
PBmtg300_370:71	that	DT(DT)	that
PBmtg300_370:72	port	NN(NN)	port
PBmtg300_370:73	_0	PA(PA)	
PBmtg300_370:74	either	CC(CC)	either
PBmtg300_370:75	you	PP(PP)	you
PBmtg300_370:76	could	MD(MD)	can
PBmtg300_370:77	choose	VV(VV)	choose
PBmtg300_370:78	the	DT(DT)	the
PBmtg300_370:79	amsterdam	NP(NP)	amsterdam
PBmtg300_370:80	site	NN(NN)	site

PBmtg300_372:1	well	DM(DM)	well
PBmtg300_372:2	in	IN(IN)	in
PBmtg300_372:3	that	DT(DT)	that
PBmtg300_372:4	sense	NN(NN)	sense
PBmtg300_372:5	_1	PA(PA)	
PBmtg300_372:6	we	PP(PP)	we
PBmtg300_372:7	have	VHP(VHP)	have
PBmtg300_372:8	_0	PA(PA)	
PBmtg300_372:9	enough	JJ(JJ)	enough
PBmtg300_372:10	capacity	NN(NN)	capacity
PBmtg300_372:11	_0	PA(PA)	
PBmtg300_372:12	to	TO(TO)	to
PBmtg300_372:13	offer	VV(VV)	offer
PBmtg300_372:14	_1	PA(PA)	
PBmtg300_372:15	but	CC(CC)	but
PBmtg300_372:16	_0	PA(PA)	
PBmtg300_372:17	i	PP(PP)	i
PBmtg300_372:18	believe	VVP(VVP)	believe
PBmtg300_372:19	_0	PA(PA)	
PBmtg300_372:20	if	IN(IN)	if
PBmtg300_372:21	you	PP(PP)	you
PBmtg300_372:22	look	VVP(VVP)	look
PBmtg300_372:23	to	IN(IN)	to
PBmtg300_372:24	the	DT(DT)	the
PBmtg300_372:25	market	NN(NN)	market
PBmtg300_372:26	_0	PA(PA)	
PBmtg300_372:27	then	RB(RB)	then
PBmtg300_372:28	well	DM(DM)	well
PBmtg300_372:29	it	PP(PP)	it
PBmtg300_372:30	's	VBS(VBS)	be
PBmtg300_372:31	too	RB(RB)	too
PBmtg300_372:32	much	JJ(JJ)	much
PBmtg300_372:33	capacity	NN(NN)	capacity
PBmtg300_372:34	_1	PA(PA)	

PBmtg300_373:1	it	PP(PP)	it
PBmtg300_373:2	is	VBZ(VBZ)	be
PBmtg300_373:3	@	LA(LA)	

PBmtg300_374:1	in	IN(IN)	in
PBmtg300_374:2	that	DT(DT)	that
PBmtg300_374:3	term	NN(NN)	term
PBmtg300_374:4	we	PP(PP)	we
PBmtg300_374:5	need	VVP(VVP)	need
PBmtg300_374:6	to	TO(TO)	to
PBmtg300_374:7	agree	VV(VV)	agree
PBmtg300_374:8	something	NN(NN)	something
PBmtg300_374:9	and	CC(CC)	and
PBmtg300_374:10	maybe	RB(RB)	maybe
PBmtg300_374:11	something	NN(NN)	something
PBmtg300_374:12	er	UH(UH)	er
PBmtg300_374:13	very	RB(RB)	very
PBmtg300_374:14	attractive	JJ(JJ)	attractive
PBmtg300_374:15	_0	PA(PA)	
PBmtg300_374:16	so	DM(DM)	so
PBmtg300_374:17	in	IN(IN)	in
PBmtg300_374:18	that	DT(DT)	that
PBmtg300_374:19	sense	NN(NN)	sense
PBmtg300_374:20	i	PP(PP)	i
PBmtg300_374:21	want	VVP(VVP)	want
PBmtg300_374:22	to	TO(TO)	to
PBmtg300_374:23	make	VV(VV)	make
PBmtg300_374:24	you	PP(PP)	you
PBmtg300_374:25	an	DT(DT)	a
PBmtg300_374:26	offer	NN(NN)	offer
PBmtg300_374:27	_1	PA(PA)	
PBmtg300_374:28	and	CC(CC)	and
PBmtg300_374:29	i	PP(PP)	i
PBmtg300_374:30	only	RB(RB)	only
PBmtg300_374:31	want	VVP(VVP)	want
PBmtg300_374:32	to	TO(TO)	to
